Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Registration_Number,Make,Model,Schedule,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight,Event_Year
DCA13WA072,2013-04-05,"Guatemala City, Guatemala",Guatemala,,,,,INCIDENT,Minor,N279AD,Boeing,737,SCHD,,0,0,5.0,,,2013
DCA11WA062,2011-05-20,"Dublin, Ireland",Ireland,,,,Dublin,INCIDENT,,,Boeing,737,SCHD,,0,0,66.0,,,2011
DCA11WA042,2011-04-07,"Hamburg, Germany",Germany,,,EDDH,Hamburg,INCIDENT,Minor,,Boeing,737,SCHD,,0,0,86.0,,,2011
DCA11WA041,2011-04-04,"Bucharest, Romania",Romania,,,LROP,"Henri Coanda, Bucharest",INCIDENT,Substantial,,Boeing,737,SCHD,,0,0,83.0,,,2011
DCA11WA017,2010-12-08,"Brasilia, Brazil",Brazil,,,SBBR,Brasilia,INCIDENT,,,Boeing,737,SCHD,,0,0,125.0,,,2010
DCA08WA014,2006-05-05,"Jakarta, Indonesia",Indonesia,,,,,NON-FATAL,Minor,,Boeing,737,SCHD,,0,0,4.0,VMC,,2006
DCA05RA096,2005-09-05,"Medan, Indonesia",Indonesia,,,,,FATAL,Destroyed,,Boeing,737,SCHD,,145,0,16.0,VMC,,2005
DCA08WA069,2008-02-10,"Kansai, Japan",Japan,,,,,NON-FATAL,,,Boeing,737,SCHD,,0,1,72.0,,,2008
DCA06WA070,2006-09-03,"Doha, Qatar",Qatar,,,,,INCIDENT,Minor,,Boeing,737,SCHD,,0,0,2.0,VMC,,2006
DCA06WA052,2006-06-15,"East Midlands, United Kingdom",United Kingdom,,,,,NON-FATAL,Substantial,,Boeing,737,SCHD,,0,0,2.0,IMC,,2006
DCA05RA092,2005-08-14,"Grammatikos, Greece",Greece,,,,,FATAL,Destroyed,,Boeing,737,SCHD,,121,0,,,,2005
DCA05WA008B,2004-11-07,"Manchester, United Kingdom",United Kingdom,,,,,INCIDENT,Minor,,Boeing,737,SCHD,,0,0,,,,2004
DCA05WA006,2004-11-04,"Kota Kinabalu, Malaysia",Malaysia,,,,,NON-FATAL,Minor,,Boeing,737,SCHD,,0,0,2.0,IMC,,2004
DCA08WA016,2007-11-21,"Jakarta, Indonesia",Indonesia,,,,,INCIDENT,Minor,,Boeing,737,SCHD,,0,0,2.0,VMC,,2007
DCA07RA030,2007-03-07,"Yogyakarta, Indonesia",Indonesia,,,,,FATAL,Destroyed,,Boeing,737,SCHD,,23,50,60.0,,,2007
DCA07WA017,2006-12-24,"Makassar, Indonesia",Indonesia,,,,,NON-FATAL,Substantial,,Boeing,737,SCHD,,0,0,164.0,VMC,,2006
DCA06WA051,2006-06-15,"Catania, Italy",Italy,,,,,INCIDENT,Minor,,Boeing,737,SCHD,,0,0,102.0,,,2006
DCA06WA065,2006-06-08,"Frankfurt, Germany",Germany,,,,,INCIDENT,,,Boeing,737,SCHD,,0,0,2.0,VMC,,2006
DCA01WA055,2001-07-22,"Monastir, Tunisia",Tunisia,,,,,NON-FATAL,Substantial,,Boeing,737,SCHD,,0,0,77.0,VMC,,2001
DCA14WA082B,2014-03-05,"Buenos Aires, Argentina",Argentina,,,,,NON-FATAL,,,Boeing,737,,,0,0,359.0,,TAXI,2014
DCA09RA030,2009-02-25,"Amsterdam, Netherlands",Netherlands,,,,,FATAL,Destroyed,,Boeing,737,SCHD,,9,27,45.0,,,2009
OPS08IA014B,2008-08-28,,United States,,,,,INCIDENT,,,Boeing,737,SCHD,,0,0,159.0,,,2008
DCA08WA100,2008-08-16,"Paris, France",France,,,LFPG,Charles DeGaulle,INCIDENT,,,Boeing,737,NSCH,,0,0,2.0,VMC,,2008
DCA07WA053,2007-06-25,"Treviso, Italy",Italy,,,,,NON-FATAL,Minor,,Boeing,737,SCHD,,0,0,181.0,,,2007
DCA07RA040,2007-05-05,"Douala, Cameroon",Cameroon,,,,,FATAL,Destroyed,,Boeing,737,SCHD,,114,0,,,,2007
DCA06WA037,2006-05-03,"Skelleftea, Sweden",Sweden,,,,,INCIDENT,Minor,,Boeing,737,NSCH,,0,0,,,,2006
OPS08IA014A,2008-08-28,,United States,,,,,INCIDENT,,,Boeing,747,SCHD,,0,0,159.0,,,2008
DCA08RA063,2008-05-25,"Brussels, Belgium",Belgium,,,,,NON-FATAL,Destroyed,N704CK,Boeing,747,NSCH,,0,0,5.0,,,2008
DCA05WA005,2004-11-07,"Sharjah, United Arab Emirates",United Arab Emirates,,,,,UNAVAILABLE,Substantial,,Boeing,747,SCHD,,0,0,,,,2004
DCA05WA007,2004-11-04,"Paris, France",France,,,,,INCIDENT,Minor,,Boeing,747,SCHD,,0,0,,,,2004
ENG07WA026,2007-04-14,"Chicago, IL",United States,,,,,INCIDENT,,,Boeing,747,SCHD,,0,0,,,,2007
DCA08WA094,2008-08-26,"Montreal, Canada",Canada,,,,,INCIDENT,,,Boeing,747,SCHD,,0,0,2.0,VMC,,2008
OPS06IA004B,2006-01-27,"Las Vegas, NV",United States,,,,,INCIDENT,,,Boeing,757,SCHD,,0,0,2.0,VMC,TAKEOFF,2006
DCA07WA021,2006-12-31,"Athens, Greece",Greece,,,,,INCIDENT,,,Boeing,757,SCHD,,0,0,227.0,,,2006
DCA05RA049,2005-03-10,"Beijing, China",China,,,,,NON-FATAL,Substantial,,Boeing,757,SCHD,,0,0,2.0,,,2005
CHI01LA154,2001-06-05,"Kokomo, IN",United States,,,,,NON-FATAL,,N563UA,Boeing,757,SCHD,,0,1,150.0,,CRUISE,2001
DCA05WA043,2005-03-14,"Buenos Aires, Argentina",Argentina,,,,,INCIDENT,,N656UA,Boeing,767,SCHD,,0,0,173.0,,,2005
DCA06WA056,2006-07-24,"Cancun, Mexico",Mexico,,,,,INCIDENT,,N67157,Boeing,767,SCHD,,0,0,138.0,,,2006
DCA05WA008A,2004-11-07,"Manchester, United Kingdom",United Kingdom,,,,,INCIDENT,Minor,,Boeing,767,SCHD,,0,0,,,,2004
ATL01WA106,2001-09-07,"Buenos Aires, Argentina",Argentina,,,,,NON-FATAL,,N194DN,Boeing,767,SCHD,,0,1,89.0,IMC,,2001
DCA11WA043,2011-04-10,"Paris, France",France,,,LFPG,Paris DeGaulle,NON-FATAL,Substantial,,Boeing,777,SCHD,,0,0,361.0,,,2011
DCA08WA082,2008-07-02,"Milan, Italy",Italy,,,,,UNAVAILABLE,Substantial,,Boeing,777,SCHD,,0,0,,,,2008
DCA05WA042,2005-03-11,"Buenos Aires, Argentina",Argentina,,,,,NON-FATAL,Substantial,N790AN,Boeing,777,SCHD,,0,0,201.0,,,2005
DEN06IA034,2006-01-19,"Denver, CO",United States,39.858333,-104.666667,DEN,DENVER INTL,INCIDENT,Minor,N798UA,Boeing,777,SCHD,,0,0,184.0,IMC,STANDING,2006
CHI03LA237,2003-07-17,"Chicago, IL",United States,41.979723,-87.904444,ORD,CHICAGO O'HARE INTL,NON-FATAL,,N779UA,Boeing,777,SCHD,,0,1,269.0,VMC,DESCENT,2003
DCA04WA043,2004-04-28,"Bogota, Colombia",Colombia,,,,,NON-FATAL,Substantial,N189AX,McDonnell Douglas,DC-10,NSCH,,0,0,2.0,,,2004
DCA97WA023,1997-02-01,"Fort du France, West Indies",West Indies,,,,,NON-FATAL,,,McDonnell Douglas,DC-10,SCHD,,0,1,3.0,,,1997
DCA11WA107,2011-09-26,"Puerto Ordaz, Venezuela",Venezuela,,,,Puerto Ordaz,NON-FATAL,Substantial,,McDonnell Douglas,DC-9,SCHD,,0,0,130.0,,LANDING,2011
SEA03IA046,2003-03-14,"Seattle, WA",United States,47.448889,-122.309444,SEA,Seattle-Tacoma International,INCIDENT,,N298AA,McDonnell Douglas,DC-9,SCHD,,0,0,111.0,VMC,LANDING,2003
DCA04MA082,2004-09-19,"Memphis, TN",United States,,,KMEM,Memphis International,NON-FATAL,Substantial,N601FE,McDonnell Douglas,MD-11,NSCH,,0,0,2.0,VMC,LANDING,2004
DCA02WA022,2002-02-03,"Dublin, Ireland",Ireland,,,,,INCIDENT,Minor,N803DE,McDonnell Douglas,MD-11,SCHD,,0,0,181.0,,,2002
ANC05IA002,2004-10-08,"Anchorage, AK",United States,61.174445,-149.996389,ANC,Ted Stevens Anchorage Int'l,INCIDENT,Minor,N275WA,McDonnell Douglas,MD-11,,,0,0,2.0,VMC,TAKEOFF,2004
DCA06WA057,2006-07-04,"Toyota, Japan",Japan,,,,,INCIDENT,,,McDonnell Douglas,MD-80,SCHD,,0,1,151.0,,,2006
DCA13WA020,2012-11-13,"Johannesburg, South Africa",South Africa,,,FAJS,Tambo,INCIDENT,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,137.0,,,2012
DCA08RA090,2008-08-20,"Madrid, Spain",Spain,,,,,FATAL,Destroyed,,McDonnell Douglas,MD-80,SCHD,,154,18,,,,2008
DCA07RA063,2007-09-16,"Phuket, Thailand",Thailand,,,,,FATAL,Destroyed,,McDonnell Douglas,MD-80,SCHD,,89,0,41.0,IMC,,2007
DCA06WA027,2006-03-04,"Surabaya, Indonesia",Indonesia,,,,,INCIDENT,Substantial,,McDonnell Douglas,MD-80,SCHD,,0,0,143.0,VMC,,2006
DCA08WA013,2006-01-18,"Makassar, Indonesia",Indonesia,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,170.0,IMC,,2006
DCA08WA012,2005-08-19,"Jakarta, Indonesia",Indonesia,,,,,NON-FATAL,Substantial,,McDonnell Douglas,MD-80,SCHD,,0,0,2.0,IMC,,2005
DCA05RA093,2005-08-16,"Machiques, Venezuela",Venezuela,,,,,FATAL,Destroyed,,McDonnell Douglas,MD-80,NSCH,,160,0,,,,2005
DCA12RA084,2012-06-03,"Lagos, Nigeria",Nigeria,6.577223,3.321111,,,FATAL,Destroyed,,McDonnell Douglas,MD-80,SCHD,,153,0,,,,2012
DCA11WA061,2011-05-12,"Tao-Yuan, Taiwan",Taiwan,,,,Tao-Yuan,INCIDENT,Minor,,McDonnell Douglas,MD-90,SCHD,,0,0,101.0,,LANDING,2011
DCA09WA073,2009-05-28,"Cagliari Airport, Italy",Italy,,,LIEE,Cagliari Airport,INCIDENT,,,McDonnell Douglas,MD-80,SCHD,,0,0,,,,2009
DCA12WA080,2012-05-16,"Taipei, Taiwan",Taiwan,,,,,INCIDENT,Minor,,McDonnell Douglas,MD-80,SCHD,,0,0,,,LANDING,2012
IAD00IA026,2000-03-12,"BALTIMORE, MD",United States,,,BWI,BALTIMORE-WASHINGTON INT,INCIDENT,Minor,N838EX,Bombardier,DHC-8,SCHD,(DBA: US AIRWAYS EXPRESS),0,0,32.0,VMC,STANDING,2000
NYC00LA007,1999-10-06,"PHILADELPHIA, PA",United States,,,,,NON-FATAL,Substantial,N818EX,Bombardier,DHC-8,SCHD,ALLEGHENY AIRLINES INC.,0,0,15.0,VMC,CRUISE,1999
DCA15WA156,2015-04-12,"Zurich, Switzerland",Switzerland,,,,,INCIDENT,,,Boeing,737,,,0,0,,,CLIMB,2015
DCA15WA016B,2014-09-17,"Malaga, Spain",Spain,,,LEMG,Malaga,INCIDENT,,,Boeing,737,SCHD,,0,0,2.0,,,2014
DCA13WA160,2012-12-02,"Shannon, Ireland",Ireland,,,,,INCIDENT,Minor,,Boeing,777,SCHD,,0,0,,,,2012
ERA09LA444,2009-08-05,"Fayetteville, NC",United States,34.988055,-78.874723,,,NON-FATAL,,N328EN,Bombardier,DHC-8,SCHD,PIEDMONT AIRLINES INC (DBA: US Airways Express),0,1,32.0,VMC,,2009
MIA96FA162,1996-06-23,"ORLANDO, FL",United States,,,MCO,ORLANDO INTERNATIONAL,NON-FATAL,Substantial,N168CA,Embraer,EMB-120,SCHD,(DBA: COMAIR),0,0,32.0,VMC,DESCENT,1996
LAX97FA189,1997-05-21,"SAN DIEGO, CA",United States,,,NKX,MIRAMAR NAS,NON-FATAL,Substantial,N198SW,Embraer,EMB-120,SCHD,(DBA: SKYWEST AIRLINES),0,0,17.0,VMC,TAKEOFF,1997
NYC08LA178,2008-04-12,"Potsdam, NY",United States,44.676667,-74.948333,PTD,Potsdam Municipal Airport,NON-FATAL,Substantial,N62CZ,Embraer,EMB-110,NSCH,Air Now,0,0,1.0,IMC,LANDING,2008
DCA08FA064,2008-05-27,"Dallas, TX",United States,32.75,-97.333333,DFW,Dallas Fort Worth IAP,NON-FATAL,,N816AE,Embraer,ERJ,SCHD,American Airlines (DBA: American Eagle Airlines),0,1,24.0,VMC,,2008
DCA12CA082B,2012-05-30,"Chicago, IL",United States,41.973334,-87.903333,ORD,Chicago Oäó»Hare International,NON-FATAL,Substantial,N834AE,Embraer,ERJ,SCHD,AMERICAN AIRLINES INC,0,0,24.0,VMC,STANDING,2012
DCA15CA108,2015-03-19,"Springfield, MO",United States,37.16,-93.429723,,,NON-FATAL,Substantial,N625AE,Embraer,ERJ,SCHD,American Eagle Airlines,0,0,53.0,IMC,APPROACH,2015
WPR09LA255,2009-05-21,"Los Angeles, CA",United States,33.9425,-118.406944,LAX,Los Angeles Int'l Airport,NON-FATAL,Substantial,N843AE,Embraer,ERJ,SCHD,American Eagle Airlines Inc,0,0,47.0,VMC,TAXI,2009
CEN11IA369,2011-06-03,"Chicago, IL",United States,41.981389,-87.906667,ORD,Chicago O'Hare IAP,INCIDENT,,N607AE,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC,0,0,52.0,VMC,LANDING,2011
CEN11LA250,2011-03-26,"Kansas City, MO",United States,37.9125,-93.590277,MCI,Kansas City IAP,NON-FATAL,,N931AE,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC,0,1,51.0,VMC,CLIMB,2011
CEN11LA092,2010-11-23,"Madison, WI",United States,43.14,-89.3375,MSN,Dane County Regional Airport,NON-FATAL,,N678AE,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC,0,1,48.0,VMC,STANDING,2010
CEN10LA363,2010-06-28,"PIONEER, LA",United States,32.383611,-94.706944,,,NON-FATAL,,N601DW,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC,0,2,40.0,IMC,,2010
CEN13CA117,2012-12-28,"CHICAGO, IL",United States,44.667778,-85.55,,,NON-FATAL,,N619AE,Embraer,ERJ,SCHD,AMERICAN EAGLE AIRLINES INC (DBA: AMERICAN EAGLE AIRLINES INC),0,1,2.0,VMC,TAKEOFF,2012
CHI01IA055,2000-12-27,"CHICAGO, IL",United States,,,,,INCIDENT,,N721HS,Embraer,ERJ,SCHD,"AMERICAN EAGLE AIRLINES, INC. (DBA: AMERICAN EAGLE AIRLINES)",0,0,12.0,VMC,CLIMB,2000
DCA95MA054,1995-08-21,"CARROLLTON, GA",United States,,,CTJ,WEST GEORGIA REGIONAL,FATAL,Destroyed,N256AS,Embraer,EMB-120,SCHD,ATLANTIC SOUTHEAST AIRLINES (DBA: DELTA CONNECTOR),8,13,0.0,VMC,CLIMB,1995
DCA08IA019,2007-12-17,"Jamaica, NY",United States,40.639722,73.778889,JFK,John F. Kennedy International,INCIDENT,Minor,N272SK,Embraer,ERJ,SCHD,Chautauqua Airlines (DBA: Delta Connection),0,0,53.0,VMC,STANDING,2007
CEN11IA270,2011-04-03,"Dubuque, IA",United States,42.401111,-90.705556,DBQ,Dubuque Regional Airport,INCIDENT,Minor,N377SK,Embraer,ERJ,SCHD,Chautauqua Airlines Inc,0,0,47.0,VMC,TAXI,2011
CEN11LA085,2010-11-30,"Milwaukee, WI",United States,41.916945,-88.3125,MKE,General Mitchell IAP,NON-FATAL,,N12530,Embraer,ERJ,SCHD,CHAUTAUQUA AIRLINES INC,0,1,19.0,IMC,CRUISE,2010
DCA13CA056,2013-02-19,"Cincinnati, OH",United States,39.048611,-84.667778,KCVG,Cincinnati-Northern Kentucky,NON-FATAL,,N283SK,Embraer,ERJ,SCHD,CHAUTAUQUA AIRLINES INC,0,1,53.0,VMC,STANDING,2013
CEN14LA262,2014-05-28,"Traverse City, MI",United States,44.741666,-85.581667,TVC,CHERRY CAPITAL,NON-FATAL,Substantial,N299SK,Embraer,ERJ,SCHD,CHAUTAUQUA AIRLINES INC (DBA: American Connection),0,0,45.0,VMC,APPROACH,2014
NYC02IA076,2002-03-26,"Jefferson, NY",United States,42.477778,-74.668889,BDL,Bradley International Airport,INCIDENT,Minor,N290SK,Embraer,ERJ,SCHD,Chautauqua Airlines Inc. (DBA: America West Express),0,0,17.0,IMC,DESCENT,2002
NYC06LA114,2006-05-12,"Boston, MA",United States,42.364444,-71.005278,BOS,General Edward Lawrence Logan,NON-FATAL,Substantial,N275SK,Embraer,ERJ,SCHD,Chautauqua Airlines Inc. (DBA: US Airways Express),0,0,51.0,IMC,STANDING,2006
MIA03LA127,2003-06-18,"Taylor, FL",United States,30.498889,-82.2925,,,NON-FATAL,,N294SK,Embraer,ERJ,SCHD,"Chautauqua Airlines, Inc. (DBA: Delta Connection)",0,1,52.0,IMC,DESCENT,2003
DCA01MA031,2001-03-19,"West Palm Beach, FL",United States,,,,,NON-FATAL,Substantial,N266CA,Embraer,EMB-120,SCHD,COMAIR INC,0,0,28.0,,CRUISE,2001
DCA97MA017,1997-01-09,"MONROE, MI",United States,,,DTW,DETROIT METROPOLITAN,FATAL,Destroyed,N265CA,Embraer,EMB-120,SCHD,"COMAIR, INC. (DBA: COMAIR AIRLINES)",29,0,0.0,IMC,APPROACH,1997
WPR15LA239,2015-08-07,"South Lake Tahoe, CA",United States,38.893333,-120.004167,,,NON-FATAL,,N204NN,Embraer,E-JET,SCHD,Compass Airlines LLC (DBA: American Eagle),0,1,65.0,VMC,,2015
CEN11LA072,2010-11-15,"Minneapolis, MN",United States,44.9275,-93.303611,KMSP,Minneapolis-St. Paul Intl,NON-FATAL,Substantial,N604CZ,Embraer,E-JET,SCHD,"Compass Airlines, LLC (DBA: Delta Connectiton)",0,0,80.0,VMC,CLIMB,2010
NYC01IA107,2001-04-25,"Norfolk, VA",United States,,,ORF,Norfolk International Airport,INCIDENT,,N29917,Embraer,ERJ,SCHD,CONTINENTAL EXPRESS INC,0,0,53.0,VMC,CRUISE,2001
IAD05LA118B,2005-08-08,"Newark, NJ",United States,40.7,-74.172223,EWR,Newark Liberty International,NON-FATAL,Substantial,N10575,Embraer,ERJ,SCHD,CONTINENTAL EXPRESS INC,0,0,205.0,VMC,TAXI,2005
FTW00IA228,2000-08-12,"San Angelo, TX",United States,,,SJT,San Angelo Regional,INCIDENT,,N16718,Embraer,EMB-120,SCHD,Continental Express Inc. (DBA: N/A),0,0,22.0,VMC,DESCENT,2000
CEN11IA234,2011-03-18,"Akron, OH",United States,40.915,-81.443611,CAK,Akron-Canton Regional Airport,INCIDENT,Minor,N11187,Embraer,ERJ,SCHD,Express Jet (DBA: United Express),0,0,46.0,VMC,LANDING,2011
WPR10LA395,2010-08-10,"Salt Lake City, UT",United States,40.788333,-111.977778,KSLC,Salt Lake City International,NON-FATAL,Substantial,N14105,Embraer,ERJ,SCHD,Express Jet Airlines,0,0,50.0,VMC,APPROACH,2010
CEN10IA157,2010-03-12,"Chicago, IL",United States,41.830556,-87.726945,ORD,Chicago O'Hare IAP,INCIDENT,Minor,N16561,Embraer,ERJ,SCHD,EXPRESSJET AIRLINES INC,0,0,45.0,VMC,APPROACH,2010
ENG11IA047,2011-08-29,"Moline, IL",United States,41.448611,-90.5075,MLI,QUAD CITY INTL,INCIDENT,Minor,N27152,Embraer,ERJ,SCHD,EXPRESSJET AIRLINES INC,0,0,53.0,VMC,LANDING,2011
NYC03FA035,2003-01-06,"Cleveland, OH",United States,41.445833,-81.8425,CLE,Cleveland-Hopkins Intl Arpt,NON-FATAL,Substantial,N16571,Embraer,ERJ,SCHD,ExpressJet Airlines Inc. (DBA: Continental Express),0,0,50.0,IMC,LANDING,2003
DCA09FA025,2008-12-31,"New York, NY",United States,40.639722,-73.770278,JFK,John F. Kennedy International,NON-FATAL,Substantial,N844MJ,Embraer,ERJ,SCHD,"Freedom Airlines Inc., (DBA: Delta Connection)",0,0,53.0,IMC,,2008
ATL96IA053,1996-02-20,"RALEIGH, NC",United States,,,RDU,RALEIGH-DURHAM INTL,INCIDENT,,N129AM,Embraer,EMB-120,SCHD,GREAT LAKES AVIATION LTD (DBA: MIDWAY CONNECTION),0,0,8.0,VMC,CLIMB,1996
ENG09IA017,2009-09-03,"Nassau, Bahamas",Bahamas,,,MYNN,Lynden Pindling International,INCIDENT,Minor,N258JB,Embraer,E-JET,SCHD,JetBlue Airways,0,0,,,LANDING,2009
NYC02LA013,2001-10-16,"Roanoke, VA",United States,37.315278,-79.134166,ROA,Roanoke Regional,NON-FATAL,Substantial,N825MJ,Embraer,ERJ,SCHD,Mesa Airlines (DBA: US Airways Express),0,0,33.0,VMC,LANDING,2001
CEN09LA106,2008-12-26,"Kansas City, MO",United States,,,KMCI,Kansas City International,NON-FATAL,,N871RW,Embraer,E-JET,SCHD,REPUBLIC AIRLINE INC (DBA: Republic Airlines),0,1,76.0,VMC,DESCENT,2008
CEN10LA189,2010-04-03,"Runnells, IA",United States,41.525556,-93.313333,,,NON-FATAL,,N869RW,Embraer,E-JET,SCHD,Republic Airlines (DBA: Midwest Airlines),0,1,29.0,VMC,,2010
DCA08CA041A,2008-02-17,"Washington, DC",United States,38.858333,-77.041666,KDCA,Washington Reagan,NON-FATAL,Minor,N828MD,Embraer,E-JET,SCHD,REPUBLIC AIRLINES INC,0,0,132.0,VMC,,2008
DCA09FA068,2009-07-27,"Norfolk, VA",United States,36.894444,-76.201111,,,NON-FATAL,,N135HQ,Embraer,E-JET,SCHD,"Republic Airlines Inc.,",0,1,85.0,VMC,CLIMB,2009
DCA04IA018,2004-01-19,"Bangor, MA",United States,,,,,INCIDENT,Minor,N734EK,Embraer,ERJ,SCHD,SIMMONS AIRLINES INC,0,0,40.0,VMC,TAKEOFF,2004
LAX97IA056,1996-11-29,"LOS ANGELES, CA",United States,,,LAX,LOS ANGELES INTERNATIONAL,INCIDENT,,N291SW,Embraer,EMB-120,SCHD,"SKYWEST AIRLINES (DBA: SKYWEST AIRLINES, INC.)",0,0,17.0,VMC,APPROACH,1996
WPR09IA123,2009-02-21,"Salt Lake City, UT",United States,40.788333,-111.9775,SLC,Salt Lake City Int. Airport,INCIDENT,Minor,N270YV,Embraer,EMB-120,SCHD,SKYWEST AIRLINES INC,0,0,4.0,VMC,TAXI,2009
WPR10IA135,2010-02-16,"Los Angeles, CA",United States,33.942222,-118.3975,LAX,Los Angeles International,INCIDENT,Minor,N226SW,Embraer,EMB-120,SCHD,SKYWEST AIRLINES INC (DBA: United Express),0,0,31.0,VMC,TAXI,2010
LAX01LA105,2001-02-25,"MONTEREY, CA",United States,36.416667,-121.833333,,,NON-FATAL,,N288SW,Embraer,EMB-120,SCHD,"SKYWEST AIRLINES, INC.",0,1,32.0,VMC,DESCENT,2001
DFW08CA215,2008-08-14,"St. Louis, MO",United States,38.738611,-90.339444,KSTL,St. Louis International,NON-FATAL,Substantial,N814HK,Embraer,ERJ,SCHD,TRANS STATES AIRLINES (DBA: American Connection),0,0,36.0,VMC,LANDING,2008
CHI05IA116,2005-05-19,"Kansas City, MO",United States,,,,,INCIDENT,Minor,N814HK,Embraer,ERJ,SCHD,TRANS STATES AIRLINES INC (DBA: American Connection),0,0,54.0,VMC,CRUISE,2005
DCA11CA036,2011-02-24,"New York, NY",United States,40.777223,-73.8725,KLGA,LaGuardia,NON-FATAL,,N957UW,Embraer,E-JET,SCHD,US AIRWAYS INC,0,1,92.0,VMC,LANDING,2011
LAX95LA255,1995-07-17,"LOS ANGELES, CA",United States,,,LAX,LOS ANGELES INTERNATIONAL,NON-FATAL,Substantial,N268UE,Embraer,EMB-120,SCHD,WEST AIR COMMUTER AIRLINES INC (DBA: UNITED EXPRESS),0,0,6.0,VMC,TAXI,1995
ERA14IA249,2014-05-21,"Warren, VT",United States,44.1175,-72.826945,0B7,WARREN-SUGARBUSH,INCIDENT,Minor,N116WA,Embraer,EMB-110,NSCH,WIGGINS AIRWAYS INC (DBA: Wiggins Airways),0,0,1.0,VMC,,2014
DCA06RA076B,2006-09-29,"Azevedo, Brazil",Brazil,,,,Cachimbo airbase,FATAL,Minor,N600XL,Embraer,ERJ,,,154,0,7.0,IMC,,2006
FTW98MA126,1998-02-11,"Beaumont, TX",United States,,,BPT,Jefferson County,NON-FATAL,Substantial,N14931,Embraer,ERJ,,,0,1,2.0,VMC,TAKEOFF,1998
NYC06MA192,2006-08-04,"Pownal, VT",United States,42.805,-73.157222,DDH,William H Morse,FATAL,Destroyed,N59BA,Embraer,EMB-110,,,1,0,,IMC,APPROACH,2006
ATL06LA022,2005-12-09,"Orangeburg, SC",United States,33.463333,-80.859167,OGB,ORANGEBURG MUNI,NON-FATAL,Substantial,N790RA,Embraer,EMB-110,,,0,1,,VMC,APPROACH,2005
IAD05CA019,2004-11-29,"Cleveland, OH",United States,41.411667,-81.849722,CLE,Cleveland-Hopkins Int.,NON-FATAL,Substantial,N995CW,Embraer,ERJ,,,0,0,6.0,VMC,TAXI,2004
NYC01LA125,2001-04-12,"Cleveland, OH",United States,,,CLE,CLEVELAND-HOPKINS INTL,NON-FATAL,Substantial,N735TS,Embraer,ERJ,,,0,0,3.0,VMC,TAXI,2001
NYC08LA062B,2007-12-14,"New York, NY",United States,40.658333,-73.786666,JFK,John F. Kennedy International,NON-FATAL,Substantial,N184JB,Embraer,E-JET,SCHD,,0,0,5.0,IMC,STANDING,2007
ERA13CA147,2013-02-24,"Tunica, MS",United States,34.685,-90.347777,UTA,Tunica Municipal,NON-FATAL,,N164HQ,Embraer,E-JET,,,0,1,3.0,VMC,LANDING,2013
LAX00IA106,2000-02-21,"FRESNO, CA",United States,36.575,-119.091666,KFAT,Fresno-Yosemite International,INCIDENT,,N566SW,Embraer,EMB-120,SCHD,,0,0,20.0,VMC,CRUISE,2000
NYC01LA054,2000-12-06,"CHARLESTON, WV",United States,,,CRW,YEAGER AIRPORT,NON-FATAL,Substantial,N504AS,Embraer,EMB-120,SCHD,,0,1,18.0,VMC,LANDING,2000
DCA99WA070,1999-07-29,,Fiji,,,,,NON-FATAL,Destroyed,,Embraer,EMB-110,SCHD,,0,0,18.0,UNK,,1999
MIA97WA018,1996-11-01,"FLORES, Guatemala",Guatemala,,,,,FATAL,Destroyed,,Embraer,EMB-110,SCHD,,14,0,0.0,VMC,,1996
SEA98IA153,1998-07-29,"MOSES LAKE, WA",United States,,,MWH,GRANT COUNTY,INCIDENT,Minor,PTZJA,Embraer,ERJ,,,0,0,3.0,VMC,TAKEOFF,1998
DCA99WA027,1998-12-28,"CURITBA, Brazil",Brazil,,,,,INCIDENT,Substantial,,Embraer,ERJ,SCHD,,0,0,40.0,UNK,,1998
ENG10RA022,2010-03-22,"Darwin Aerodrome, Australia",Australia,,,,,FATAL,Destroyed,,Embraer,EMB-120,,,2,0,,,,2010
SEA99IA148,1999-08-24,"MOSES LAKE, WA",United States,,,MWH,GRANT COUNTY,INCIDENT,Minor,PTZJA,Embraer,ERJ,,,0,0,3.0,VMC,TAKEOFF,1999
OPS07IA004B,2007-05-26,"San Francisco, CA",United States,37.616945,-122.383333,SFO,SAN FRANCISCO INTL,INCIDENT,,,Embraer,EMB-120,SCHD,,0,0,92.0,VMC,LANDING,2007
DCA13WA123,2013-06-07,"Shanghai, China",China,,,,Shanghai International,INCIDENT,Minor,,Embraer,ERJ,SCHD,,0,0,49.0,,,2013
OPS08IA011B,2008-07-21,"Chicago, IL",United States,,,ORD,CHICAGO O'HARE INTL,INCIDENT,,,Embraer,ERJ,SCHD,,0,0,50.0,VMC,TAKEOFF,2008
